"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"45950","US-Mexico Border","September 25, 2018","2018","Sep","1","","1","","","1","","Unknown","On the side of Dillon Road, Donna, Hidalgo County, Texas, USA","Valley Central, Telemundo 40","26.256393500000, -98.057509300000","","https://bit.ly/2NMXxeb, https://bit.ly/2xI12IR","Northern America","3"
"45947","Mediterranean","September 25, 2018","2018","Sep","1","","1","24","1","","","Shot","Off the coast of M'diq-Fnideq, Morocco","Reuters, AFP, El País, Association Marocaine des Droits Humains - Section Nador, Caminando Fronteras","35.844528862139, -5.324127403955","Western Mediterranean","https://reut.rs/2Q9CmQ5, https://bit.ly/2N7OKhO, https://bit.ly/2xP7FIq, https://www.facebook.com/AmdhNador/posts/2191562297722700, https://bit.ly/2R3KaV0","Uncategorized","4"
"45948","Mediterranean","September 25, 2018","2018","Sep","1","","1","","","1","","Presumed drowning","Body recovered in Alboran Island, in Alboran Sea, between Morocco and Spain","EFE","35.938908600000, -3.035714100000","Western Mediterranean","https://bit.ly/2NHj6N5","Uncategorized","1"
"45949","US-Mexico Border","September 25, 2018","2018","Sep","1","","1","","","1","","Presumed drowning","Río Bravo, near Peñitas, Hidalgo County, Texas, USA","US Border Patrol","26.224438952801, -98.445105980426","","https://bit.ly/2OiyleI","Northern America","5"
"45946","Europe","September 23, 2018","2018","Sep","","1","1","2","","1","","Presumed drowning","Port of Calais, Pas-de-Calais, France","Ouest France, Nord Littoral. Express","50.970998507163, 1.850203957581","","https://bit.ly/2Q9tppN, https://bit.ly/2DIbRA7, https://bit.ly/2ObT4Rw","Western Europe","3"
"45941","Mediterranean","September 23, 2018","2018","Sep","1","","1","16","1","","","Drowning","Off the coast of Bodrum, Turkey en route to Kos, Greece","Turkish Coast Guard, IOM Turkey, Hurriyet Daily News, Daily Sabah, Kurwait News Agency","36.941480839183, 27.286349508984","Eastern Mediterranean","https://bit.ly/2MYrrqz, https://bit.ly/2xzMOta, https://bit.ly/2Ob9UQI","Uncategorized","5"
"45942","Mediterranean","September 22, 2018","2018","Sep","1","","1","38","","1","1","Drowning","Off the coast of Akkar province, Lebanon en route to Cyprus","Reuters, AP, AFP","34.521407586436, 35.486568281250","Eastern Mediterranean","https://reut.rs/2DnUdRF, https://bit.ly/2QRA9tP, https://yhoo.it/2OLFHVi","Uncategorized","3"
"45940","Central America","September 21, 2018","2018","Sep","1","","1","","","1","","Vehicle Accident, Hit by car","Near KM 285 of coastal highway in Tapachula, Chipas, Mexico","El Orbe","14.892968685740, -92.274523727261","Central America to US","https://bit.ly/2PZbLFm","Central America","1"
"45945","Mediterranean","September 21, 2018","2018","Sep","1","","1","","1","","","Presumed drowning","Body recovered 1.5 miles off Punta Almina, Ceuta, Spain","Ceuta Actualidad","35.904039081783, -5.272830745972","Western Mediterranean","https://bit.ly/2xRzjEK","Uncategorized","1"
"45944","US-Mexico Border","September 20, 2018","2018","Sep","2","","2","","","","","Unknown (skeletal remains)","Ranch near Falfurrias, Brooks County, Texas, USA","US Border Patrol","27.196149356670, -98.190176649023","","https://bit.ly/2QcSy33, https://bit.ly/2OiyleI","Northern America","5"
"45936","Mediterranean","September 20, 2018","2018","Sep","1","","1","","","","","Presumed drowning","Body recovered in La Rábita Beach, Albuñol, Granada, Spain","La Vanguardia, eldiario.es","36.744442395389, -3.167758518494","Western Mediterranean","https://bit.ly/2xt31Am, https://bit.ly/2QIyGGh","Uncategorized","3"
"45939","US-Mexico Border","September 19, 2018","2018","Sep","4","","4","3","","","","Vehicle Accident","State Route 79 near milepost 122.3, south of Forence, Arizona, USA","AP, Del Marva Now","33.006477473452, -111.374376896790","Central America to US","https://abcn.ws/2xJVjkH, https://bit.ly/2xrY2zR, https://delmarvane.ws/2Dkz37f","Northern America","3"
"45935","US-Mexico Border","September 19, 2018","2018","Sep","1","","1","","","","","Unknown (skeletal remains)","El Comanche Ranch, near Eagle Pass, Maverick County, Texas, USA","Zócalo","28.628036100000, -100.158954100000","","https://bit.ly/2PRZ9zJ","Northern America","1"
"45934","Central America","September 19, 2018","2018","Sep","1","","1","22","","1","","Vehicle Accident","Federal Highway 190, near San Pedro Totolapan, Oaxaca, Mexico","Excelsior, El Imparcial Oaxaca","16.665014119834, -96.297290312134","","https://bit.ly/2DhFJTH, https://bit.ly/2xpUk9V, https://bit.ly/2PZ94DD","Central America","3"
"45933","Mediterranean","September 19, 2018","2018","Sep","1","","1","56","","","","Presumed drowning","15 nautical miles southwest of Alboran Island, Alboran Sea, Spain","Salvamento Marítimo, Caminando Fronteras","35.876619034558, -3.037087391016","Western Mediterranean","https://bit.ly/2MQvBRc, https://bit.ly/2O0gRUr","Uncategorized","5"
"45932","Mediterranean","September 18, 2018","2018","Sep","1","","1","","","1","","Presumed drowning","50 nautical miles south of Port of Motril, Granada, Spain","El País, Granada Hoy","36.413971904222, -3.480957442578","Western Mediterranean","https://bit.ly/2MThY3S, https://bit.ly/2MPNWh6","Uncategorized","3"
"45930","North Africa","September 17, 2018","2018","Sep","3","","3","","","3","","Unknown (decomposed remains)","100KM from Jaghboub, Libya, near border with Egypt","Masress","29.732195242955, 24.810723377344","","https://bit.ly/2QG50JN","Northern Africa","1"
"45931","Mediterranean","September 17, 2018","2018","Sep","1","","1","","1","","","Presumed drowning","Herradura Bay, Almuñécar, Granada, Spain","El País, Granada Hoy","36.727135137532, -3.747944917041","Western Mediterranean","https://bit.ly/2MThY3S, https://bit.ly/2MPNWh6","Uncategorized","3"
"45920","Mediterranean","September 17, 2018","2018","Sep","2","1","3","16","3","","","Presumed drowning","Bağlar Bay, Bodrum, province of Muğla, Turkey","Turkish Coast Guard via IOM Turkey","37.006515703833, 27.431140814819","Eastern Mediterranean","https://bit.ly/2OsaqGQ, https://bit.ly/2xwUg7T","Uncategorized","5"
"45919","Mediterranean","September 16, 2018","2018","Sep","","1","1","54","1","","","Presumed drowning","Unspecified location in Alboran Sea, between Morocco and Spain","Caminando Fronteras","36.072450542211, -3.002072231250","Western Mediterranean","https://bit.ly/2NhbUHs, https://bit.ly/2xqv2aT, https://bit.ly/2xp7ILR","Uncategorized","4"
"45938","US-Mexico Border","September 16, 2018","2018","Sep","1","","1","","","1","","Drowning","All American Canal, east of Calexico, California","La Cronica, MBC","32.675119338573, -115.360408899350","Central America to US","https://bit.ly/2NwTKSd, https://bit.ly/2DfIlkR","Northern America","3"
"45929","Mediterranean","September 15, 2018","2018","Sep","1","","1","","","","","Presumed drowning","Body recovered in Playa Castell de Ferro, Gualchos, Granada, Spain","El País, Granada Hoy","36.722084353020, -3.357001443347","Western Mediterranean","https://bit.ly/2MThY3S, https://bit.ly/2MPNWh6","Uncategorized","3"
"45928","US-Mexico Border","September 15, 2018","2018","Sep","1","","1","","","1","","Drowning","Río Bravo, near Bvd. Luis Donaldo Colosio and Calle Hidalgo, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, Milenio, Cambio Digital","27.496566919972, -99.491563561902","","https://bit.ly/2Nez7tH, https://bit.ly/2xn9TyE, https://bit.ly/2xct5jh","Central America","3"
"45937","Central America","September 15, 2018","2018","Sep","1","","1","","","1","","Fall from train","Train tracks near Las Palmas, near San Francisco Ixhuatán, Oaxaca, Mexico","Corta Mortaja","16.437103353168, -94.574379006567","Central America to US","https://bit.ly/2NYr3gk","Central America","1"
"45915","Mediterranean","September 13, 2018","2018","Sep","1","","1","","","1","","Presumed drowning","Body recovered near La Almadraba, Ceuta, Spain","Ceuta Actualidad","35.915226361080, -5.269480794175","Western Mediterranean","https://bit.ly/2Qqdrc3","Uncategorized","1"
"45918","Mediterranean","September 13, 2018","2018","Sep","3","","3","","1","1","","Presumed drowning","Bodies recovered near Beni Ensar, Nador province, Morocco","Melilla Hoy, Ali Zoubeidi vita Twitter","35.265581018218, -2.914681639551","Western Mediterranean","https://bit.ly/2xdINuo, https://bit.ly/2p4e12C, https://bit.ly/2N9R8t4, https://bit.ly/2MtnZDX","Uncategorized","3"
"45927","Middle East","September 13, 2018","2018","Sep","1","","1","21","","1","","Vehicle Accident","Highway in Aksaray province, Turkey - died from injuries in Aksaray Training and Research Hospital","Hurriyet","38.375852669921, 34.027607670570","","https://bit.ly/2xckFsh","Western Asia","1"
"45926","Europe","September 12, 2018","2018","Sep","1","","1","","","1","","Stabbed","E40 highway, near Wetteren, Belgium","L'avenir, DH.be","50.966811406705, 3.850359244678","","https://bit.ly/2MDwhcF, https://bit.ly/2D3HYK6","Western Europe","3"
"45925","US-Mexico Border","September 12, 2018","2018","Sep","1","","1","1","","1","","Unknown","Yuha desert, Imperial County, California, USA","US Border Patrol","32.692839200000, -115.816672900000","","https://bit.ly/2xhMGyp","Northern America","5"
"45924","US-Mexico Border","September 11, 2018","2018","Sep","1","","1","","","1","","Dehydration","Jacumba mountains, Imperial County, California, USA","US Border Patrol","32.719781100000, -116.172516800000","","https://bit.ly/2xhMGyp","Northern America","5"
"45914","Mediterranean","September 11, 2018","2018","Sep","1","","1","","1","","","Presumed drowning","Body recovered on Las Salinas beach, Roquetas de Mar, Almería, Spain","IDEAL","36.779379943873, -2.593665135165","Western Mediterranean","https://bit.ly/2Mo7KYO","Uncategorized","1"
"45913","Mediterranean","September 10, 2018","2018","Sep","6","","6","","3","3","1","Presumed drowning","Beach in Driouch province, near Nador, Morocco","Al Yaoum, Association Marocaine des Droits Humains - Section Nador","35.189678817192, -3.381137862305","Western Mediterranean","https://bit.ly/2N7TjgZ, https://www.facebook.com/AmdhNador/posts/2183538558525074, https://www.facebook.com/AmdhNador/posts/2183505975194999","Uncategorized","4"
"45912","Europe","September 09, 2018","2018","Sep","1","","1","","","","","Hit by vehicle","E40 highway, near Middelkerke, Belgium","RTL, Nieuwsblad","51.142912111817, 2.866106903516","","https://bit.ly/2Ml049L, https://bit.ly/2Nx0Uow","Western Europe","3"
"45922","Central America","September 09, 2018","2018","Sep","2","","2","","","","","Shot","Train tracks near Juan Rodríguez Clara, Veracruz, Mexico","Imagen del Golfo, Breaking México, Sin Embargo","17.996554923197, -95.414854964648","","https://bit.ly/2xolg9f, https://bit.ly/2xhqLaw, https://bit.ly/2Mp03S8","Central America","3"
"45923","Central America","September 09, 2018","2018","Sep","1","","1","","1","","","Violence","Saltillo Highway, near García, Nuevo León, Mexico","Cronio, La Noticia SV","25.731155452389, -100.539507605470","","https://bit.ly/2pe7cvp, https://bit.ly/2pfhpYo","Central America","3"
"45921","Central America","September 07, 2018","2018","Sep","1","","1","300","","","","Unknown (decomposed remains)","KM 178 Highway between Monterrey and Reynosa, near General Bravo, Nuevo León, México","Milenio, Nuevo León Código Rojo","25.795434900000, -99.176062000000","","https://bit.ly/2CUpICX, https://bit.ly/2CTGNwQ","Central America","3"
"45911","Mediterranean","September 05, 2018","2018","Sep","4","","4","","","","","Presumed drowning","Bodies recovered in Plage de Saïdia, Morocco, near Marsa Ben M’hidi, Tlemcen, Algeria","Le Quotidien d'Oran","35.112522361777, -2.285604563477","Western Mediterranean","https://bit.ly/2N3di01","Uncategorized","1"
"45906","Mediterranean","September 05, 2018","2018","Sep","","6","6","52","","","","Presumed drowning","Unspecified location in the Alboran Sea, between Morocco and Spain","Caminando Fronteras","35.613805720401, -3.880978481250","Western Mediterranean","https://www.facebook.com/helena.malenogarzon/posts/2081535261878780","Uncategorized","4"
"45905","Mediterranean","September 05, 2018","2018","Sep","5","","5","53","1","4","","Drowning","62 miles south of Alboran Island, Alboran Sea, between Morocco and Spain","Salvamento Marítimo, Ideal, Caminando Fronteras","35.613574869223, -3.107125232813","Western Mediterranean","https://bit.ly/2MVhjDX, https://bit.ly/2CrwRu0, https://www.facebook.com/helena.malenogarzon/posts/2081535261878780","Uncategorized","5"
"45910","Mediterranean","September 04, 2018","2018","Sep","9","","9","","","","","Presumed drowning","8 bodies recovered in Plage de Bider, Marsa Ben M’hidi, and 1 body in Ghazaouet, Tlemcen, Algeria","Le Quotidien d'Oran, Liberté Algérie","35.089472119526, -2.198677936523","Western Mediterranean","https://bit.ly/2N3di01, https://bit.ly/2CJcys7","Uncategorized","3"
"45909","US-Mexico Border","September 03, 2018","2018","Sep","1","","1","","","1","","Dehydration","Ranch north of Laredo, Webb County, Texas, USA","Vox, Valor por Tamaulipas","27.622868783483, -99.356489888281","","https://bit.ly/2p5d3mO, https://bit.ly/2N6im3T","Northern America","3"
"45904","Mediterranean","September 03, 2018","2018","Sep","","5","5","30","","","","Presumed drowning","Unspecified location in the Alboran Sea, between Morocco and Spain","Caminando Fronteras","35.876619034558, -3.354317615625","Western Mediterranean","https://bit.ly/2Ch5DGy, https://bit.ly/2LXMTv4","Uncategorized","4"
"45903","US-Mexico Border","September 02, 2018","2018","Sep","1","","1","","","","","Unknown (skeletal remains)","Ranch near Armstrong, Kenedy County, Texas, USA","US Border Patrol","26.883280977966, -97.855127623242","","https://bit.ly/2oKGTNj","Northern America","5"
"45896","Southeast Asia","September 01, 2018","2018","Sep","1","","1","47","","1","","Vehicle Accident","Highway 12, outside Mae Sot, Tak province, Thailand","Myanmar Times, The Nation","16.704349118212, 98.542564222510","","https://bit.ly/2wEA5V7, https://bit.ly/2wCZZt3","South-eastern Asia","3"
"45917","Mediterranean","September 01, 2018","2018","Sep","2","128","130","55","1","1","20","Presumed drowning","Off the coast of Al Khums, Libya","Médecins sans Frontières, UNHCR, IOM Italy","32.724921395263, 14.348923069922","Central Mediterranean","https://bit.ly/2x0ZNnI, https://bit.ly/2NKMePw, https://bit.ly/2p2iva8","Uncategorized","4"
"45902","US-Mexico Border","August 31, 2018","2018","Aug","1","","1","","","1","","Drowning","Río Bravo, near Harlingen, on border between Hidalgo and Cameron County, Texas","US Border Patrol","26.052069129751, -97.850512008569","","https://bit.ly/2oKGTNj","Northern America","5"
"45895","US-Mexico Border","August 30, 2018","2018","Aug","1","","1","","","1","","Drowning","Río Bravo, near International Bridge II, Eagle Pass, Maverick County, Texas, USA","Zócalo","28.698480107631, -100.510242529640","","https://bit.ly/2NKOxSv","Northern America","1"
"45894","US-Mexico Border","August 29, 2018","2018","Aug","1","","1","","","1","","Dehydration","Ranch near USBP Checkpoint Highway 83, Webb County, Texas, USA","US Border Patrol via Breitbart","28.004407539922, -99.567097186816","","https://bit.ly/2LSo1oH","Northern America","1"
"45893","Horn of Africa","August 29, 2018","2018","Aug","33","","33","326","11","22","","Drowning","Off the coast of Nashmia, district of Rudum, Shabwa Governorate, Yemen","IOM Yemen, Xinhua, Sahafaty, Hayatweb, 7adramout","13.928812408127, 48.993845334375","Horn Africa to Yemen","https://bit.ly/2NFSTKN, https://bit.ly/2MHzFb3, https://bit.ly/2PqlLXZ, https://bit.ly/2LQCCkk","Western Asia","4"
"45887","US-Mexico Border","August 28, 2018","2018","Aug","1","","1","","","1","","Unknown","Near Hebbronville, Jim Hogg County, Texas, USA","US Border Patrol","27.209042291842, -98.672858435937","","https://bit.ly/2MEGyu0","Northern America","5"
"45888","US-Mexico Border","August 28, 2018","2018","Aug","2","","2","","","2","","Drowning","Canal in El Paso's Lower Valley, El Paso County, Texas, USA","El Paso Times","31.661041531089, -106.256308555600","","https://bit.ly/2MEA91U","Northern America","1"
"45889","US-Mexico Border","August 28, 2018","2018","Aug","1","","1","","","","","Unknown","Unspecified - Dimmit, Edwards, Kinney, Maverick, Real, Uvalde or Zavala County, Texas, USA","Zócalo","29.226621585441, -100.363238881250","","https://bit.ly/2NxqgiP","Northern America","1"
"45892","US-Mexico Border","August 27, 2018","2018","Aug","1","","1","","","1","","Dehydration","Ranch west of Falfurrias on U.S. Highway 285, Brooks County, Texas, USA","Brooks County Sheriff via Breitbart","27.230363790235, -98.193377309015","","https://bit.ly/2ozQ2YR","Northern America","1"
"45886","US-Mexico Border","August 26, 2018","2018","Aug","1","","1","","","1","","Unknown","Ranch near Freer, Webb County, Texas, USA","El Mañana","27.777139204350, -98.712549980078","","https://bit.ly/2wsIt9Y","Northern America","1"
"45884","Central America","August 26, 2018","2018","Aug","1","","1","","","1","","Fall from train","Train tracks netween Chinameca and Oteapan, Veracruz, Mexico","Al Calor Político, Versiones, La Silla Rota, Sureste Sur","18.013663192839, -94.670495381476","","https://bit.ly/2BQn14x, https://bit.ly/2BMPSXw, https://bit.ly/2Nm2c2q, https://bit.ly/2N1XUME","Central America","3"
"45883","Central America","August 25, 2018","2018","Aug","2","","2","5","1","1","1","Vehicle Accident","Highway Torreón-Saltillo, near Éjido San Rafael de los Milagros, Parras de la Fuente, Coahuila, Mexico","El Sol del Centro, La Vanguardia, El Diario de Coahuila","25.476931063531, -102.172678989800","","https://bit.ly/2oaEpr0, https://bit.ly/2wwegHg, https://bit.ly/2ocFC13","Central America","3"
"45885","US-Mexico Border","August 24, 2018","2018","Aug","1","","1","","","","","Unknown","Near La Grulla, Starr County, Texas, USA","US Border Patrol","26.263280364681, -98.649906351343","","https://bit.ly/2MB2tSK","Northern America","5"
"45881","Mediterranean","August 24, 2018","2018","Aug","1","1","2","","","1","","Presumed drowning","Off the coast of Alboran Island, Spain","Eldiario.es, La Vanguardia, El Plural","35.948636914561, -3.036400745508","Western Mediterranean","https://bit.ly/2obVCAz, https://bit.ly/2PHgQTy, https://bit.ly/2PHCGX1","Uncategorized","3"
"45882","US-Mexico Border","August 24, 2018","2018","Aug","1","","1","","","1","","Drowning","Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico","La Tarde, Hoy Tamaulipas","26.202446800000, -98.447132200000","","https://bit.ly/2ocBdeD, https://bit.ly/2NnwphF","Central America","3"
"45880","US-Mexico Border","August 23, 2018","2018","Aug","1","","1","","1","","","Drowning","Río Bravo, near Colonia Claudette, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, Milenio","27.429079596371, -99.493085820933","","https://bit.ly/2LvgXhx, https://bit.ly/2wzGXmH","Central America","3"
"45870","Mediterranean","August 22, 2018","2018","Aug","2","","2","100","","","","Unknown","68nm south of Malta","Armed Forces of Malta","34.880925997214, 14.210621078125","Central Mediterranean","https://bit.ly/2N6rn8W, https://bit.ly/2w4ZM1y","Uncategorized","5"
"45868","US-Mexico Border","August 21, 2018","2018","Aug","1","","1","","","","","Unknown","Unspecified location, Kenedy County, Texas, USA","US Border Patrol","26.869714700000, -97.698227200000","","https://bit.ly/2LiiCa7","Northern America","5"
"45879","US-Mexico Border","August 21, 2018","2018","Aug","1","","1","","","","","Presumed drowning","Water basin south of Mercedes, Hidalgo County, Texas, USA","US Border Patrol","26.130072391335, -97.914126184131","","https://bit.ly/2o2VRhi","Northern America","5"
"45869","Mediterranean","August 20, 2018","2018","Aug","9","0","9","1","","1","","Drowning","Off the coast of Ajim, Djerba, Médenine Governorate, Tunisia","IOM Tunisia, Mosaique FM, Kapitalis","33.715692455135, 10.733058079687","Central Mediterranean","https://bit.ly/2PxVRSK, https://bit.ly/2MMAJd9, https://bit.ly/2LlVW8O, https://bit.ly/2PaDySF, https://bit.ly/2MCOzzH","Uncategorized","3"
"45866","US-Mexico Border","August 19, 2018","2018","Aug","2","","2","","","","","Drowning","Canal near La Joya, Hidalgo County, Texas, USA","US Border Patrol","26.230763988792, -98.471871184867","","https://bit.ly/2MIbrgf","Northern America","5"
"45867","US-Mexico Border","August 19, 2018","2018","Aug","1","","1","","","","","Dehydration","Ranch Fait, Dimmit County, Texas, USA","Zócalo","28.411651400000, -99.812493500000","","https://bit.ly/2o2Asol, https://bit.ly/2BFiNg4","Northern America","1"
"45859","US-Mexico Border","August 18, 2018","2018","Aug","1","","1","","","1","","Drowning","Río Bravo, near Ejido El Saucito, Piedras Negras, Coahuila, Mexico","Zócalo","28.718945659620, -100.507989046310","","https://bit.ly/2nOKSrI","Central America","1"
"45858","US-Mexico Border","August 18, 2018","2018","Aug","1","","1","","","1","","Dehydration","West of Encinal, La Salle County, Texas, USA","La Verdad","28.030813818040, -99.431382996875","","https://bit.ly/2nRFQL7","Northern America","1"
"45857","Europe","August 18, 2018","2018","Aug","1","","1","","","1","","Hit by vehicle","Road between Gistelsteenweg and Kerkeweg, Snellegem, Jabbeke, Belgium","De Standaard, Sudinfo.be, 7sur7","51.178462900000, 3.123883400000","","https://bit.ly/2we8rxY, https://bit.ly/2Bpxp3h, https://bit.ly/2PnmYju","Western Europe","3"
"45856","US-Mexico Border","August 17, 2018","2018","Aug","1","","1","","","","","Presumed drowning","Río Bravo, near Hidalgo, Hidalgo County, Texas, USA","US Border Patrol","26.093725796304, -98.268904886816","","https://bit.ly/2Mnbyyz","Northern America","5"
"45855","US-Mexico Border","August 17, 2018","2018","Aug","1","","1","","","","","Unknown","Near Highway 77 and Old Refugio Road, Victoria, Victoria County, Texas, USA","US Border Patrol","28.670797351226, -97.046597961963","","https://bit.ly/2Mnbyyz","Northern America","5"
"45854","Mediterranean","August 17, 2018","2018","Aug","8","","8","14","","8","","Presumed drowning","Unspecified location off the coast of Jebiniana, near Sfax, Tunisia","IOM Tunisia. VPA Africa, Mosaique","34.968617654974, 11.217615369531","Central Mediterranean","https://bit.ly/2wf6ukV, https://bit.ly/2nOBPqK","Uncategorized","4"
"45865","US-Mexico Border","August 17, 2018","2018","Aug","1","","1","","","","","Presumed drowning","Water basin near Mercedes, Hidalgo County, Texas, USA","US Border Patrol","26.132538237162, -97.912924554492","","https://bit.ly/2MIbrgf","Northern America","5"
"45853","US-Mexico Border","August 16, 2018","2018","Aug","1","","1","","1","","","Drowning","Río Bravo, near International Bridge II, Piedras Negras, Coahuila, Mexico","Zócalo, La Rancherita del Aire","28.698921580669, -100.511122346290","","https://bit.ly/2MExJPK, https://bit.ly/2N72aeo","Central America","3"
"45850","Central America","August 15, 2018","2018","Aug","3","","3","","","","","Train Accident","Hospital Doctor Valentín Gómez Farías, Coatzacoalcos, Veracruz, Mexico","Imagen del Golfo, Código Veracruz","18.145195500000, -94.424236600000","","https://bit.ly/2MlTRza, https://bit.ly/2OEN7ZM","Central America","3"
"45878","Caribbean","August 15, 2018","2018","Aug","","3","3","24","","3","","Presumed drowning","Off the coast of Rincón, Puerto Rico","US Coast Guard","18.341129048472, -67.345046302832","","https://bit.ly/2o8koBG, https://bit.ly/2LmiHtz","Caribbean","5"
"45845","US-Mexico Border","August 15, 2018","2018","Aug","1","","1","","","1","","Drowning","Río Bravo, near Club Cougars, Piedras Negras, Coahuila, Mexico","Zócalo, SuperChannel 12","28.712224010642, -100.508598909650","","https://bit.ly/2KXAirg, https://bit.ly/2PcVv3O","Central America","3"
"45852","South America","August 14, 2018","2018","Aug","4","","4","19","1","3","","Vehicle Accident","KM 8 highway Pifo-Papallacta, near Quito, Ecuador","Ministerio de Relaciones Exteriores y Movilidad Humana de Ecuador, ACN","-0.229794930466, -78.342864800525","","https://bit.ly/2MsvLCh, https://bit.ly/2nI5gui, https://bit.ly/2wbkMTo","South America","5"
"45877","US-Mexico Border","August 13, 2018","2018","Aug","1","","1","","","","","Unknown (skeletal remains)","Briscoe Ranch, Maverick County, Texas, USA","Zócalo, La Rancherita del Aire","28.741047300000, -100.349789500000","","https://bit.ly/2PED609, https://bit.ly/2BS9BFq","Northern America","3"
"45842","Europe","August 13, 2018","2018","Aug","2","","2","10","","2","","Rockslide","Drežnica forest, west of Drežnica village (southwest of Ogulin), Croatia. See coordinates for exact location.","Police Administration Karlovac County, IOM Croatia, AP, AFP","45.158921100000, 15.018244300000","Western Balkans","https://bit.ly/2B7ntLH, https://bit.ly/2OsTE9Y","Southern Europe","5"
"45849","North Africa","August 12, 2018","2018","Aug","2","","2","","","2","1","Fall from vehicle","Kenitra, Morocco","Watch the Med Alarm Phone, Association Marocaine des Droits Humains - Section Nador, Caminando Fronteras, eldiario.es","34.501136423278, -6.480526609766","","https://bit.ly/2MNPzNe, https://bit.ly/2MtqcDo, https://bit.ly/2nQHrAH, https://bit.ly/2PH2r9B, https://bit.ly/2oBrAXb, https://bit.ly/2MMqpCO","Northern Africa","4"
"45847","Mediterranean","August 10, 2018","2018","Aug","1","1","2","66","","1","","Presumed drowning","Off the coast of Cabo de Gata, Almería, Spain","Salvamento Marítimo, Europa Press","36.689162302075, -2.213042010742","Western Mediterranean","https://bit.ly/2OCcyvo, https://bit.ly/2OAAkrk","Uncategorized","5"
"45848","Sub-Saharan Africa","August 10, 2018","2018","Aug","6","1","7","79","","","","Drowning","Off the coast of Bakau, Gambia","AllAfrica","13.532852197015, -16.682755919141","Western African","https://bit.ly/2MV5BFi, https://bit.ly/2w8E3Vy, https://bit.ly/2wbmeFd","Western Africa","1"
"45863","South America","August 10, 2018","2018","Aug","1","","1","","1","","1","Hypothermia","Near Rumichaca International Bridge, Nariño, Colombia, on border with Ecuador","El uni","0.814038400000, -77.664037300000","","https://bit.ly/2w6ZRl9","South America","1"
"45835","Mediterranean","August 09, 2018","2018","Aug","9","","9","4","2","","7","Drowning","Off the coast of Kuşadası, Aydın Province,Turkey","Turkish Coast Guard","37.843816253407, 27.197843613281","Eastern Mediterranean","http://www.sahilguvenlik.gov.tr/, https://bit.ly/2OXjvIr, https://bit.ly/2MKGswJ","Uncategorized","5"
"45890","Central America","August 08, 2018","2018","Aug","1","","1","","","1","","Electrocution on railway","Train tracks near Puente Blanco, Culiacán, Sinaloa, Mexico","El Sol de Sinaloa","24.807494638807, -107.408366459000","","https://bit.ly/2PlzGP7","Central America","1"
"45891","South America","August 08, 2018","2018","Aug","3","","3","14","","","","Hypothermia","Road between Cúcuta and Bucaramanga, near Berlín, Santander province, Colombia","Caracol Radio","7.188704860106, -72.883729153442","","https://bit.ly/2MGli6Z","South America","1"
"45836","Mediterranean","August 07, 2018","2018","Aug","1","","1","","","","","Drowning","Off the coast of Demre, Antalya Province Turkey","Turkish Coast Guard","36.104543591175, 30.033897823613","Eastern Mediterranean","https://bit.ly/2nmGL5L","Uncategorized","5"
"45846","Mediterranean","August 07, 2018","2018","Aug","1","","1","","1","","","Presumed drowning","Off the coast of Cape Trafalgar, Cádiz, Spain","Salvamento Marítimo, Europa Press","36.153127985126, -6.069267257422","Western Mediterranean","https://bit.ly/2nC4iQo, https://bit.ly/2McJ3Dv","Uncategorized","5"
"45876","Central America","August 06, 2018","2018","Aug","1","","1","","","1","","Fall from train","Train tracks near Estación Minerva, Parras de la Fuente, Coahuila, Mexico","Desaparecidos y sin reclamar en la frontera, El Proceso","25.449288300000, -102.174707700000","","https://bit.ly/2Nmqnh9, https://bit.ly/2MzIKTz","Central America","4"
"45843","Central America","August 05, 2018","2018","Aug","1","","1","","","1","","Fall from train","Train tracks in Santa Maria Texcalac, Tlaxcala, Mexico ","Organo de Fiscalizacion Superior Tlaxcala, Urbano Puebla","19.409854604918, -98.094324519080","Central America to US","https://bit.ly/2OqYWTi, https://bit.ly/2KKsclW","Central America","3"
"45875","Central America","August 04, 2018","2018","Aug","1","","1","","","1","","Fall from train","Train tracks near Estación Berrendos, Charcas, San Luis Potosí, Mexico","Plano Informativo, Pulso - Diario de San Luis","23.127888900000, -101.113615300000","","https://bit.ly/2KyDJ7M, https://bit.ly/2BLDRlf","Central America","3"
"45837","South Asia","August 02, 2018","2018","Aug","5","","5","15","","","","Vehicle Accident","Unspecified location on highway between Khash and Saravan, Iran","EASO Social Media Monitoring Report, Aftab News","28.008390523867, 61.442049867502","","https://bit.ly/2OkVNEQ","Southern Asia","3"
"45851","US-Mexico Border","August 01, 2018","2018","Aug","38","","38","","","","","Mixed","Webb County jurisdiction, Texas","Webb County Office of the Medical Examiner via KGNS","27.817448700000, -99.012892600000","","https://bit.ly/2LKRYMn","Northern America","1"
